order_number,order_date,product_code,producto_id,producto_nombre,categoria,quantity,price,sales,country,country_norm,region,subregion,cliente_id,nombre,ciudad
10297,2004-09-16,S18_2581,31,S18_2581,Classic Cars,25,82.79,2069.75,Ireland,Ireland,,,11,Ryder Lewis,Blenheim
10308,2004-10-15,S18_2581,31,S18_2581,Classic Cars,27,82.79,2235.33,USA,United States,,,85,Francisco Hernández,Fuenlabrada
10318,2004-11-02,S18_2581,31,S18_2581,Classic Cars,31,100.0,3116.43,USA,United States,,,26,Miro Niemela,Nastola
10327,2004-11-10,S18_2581,31,S18_2581,Classic Cars,45,100.0,4781.7,Denmark,Denmark,,,63,Karl-Dieter Klaus,Sinsheim
10339,2004-11-23,S18_2581,31,S18_2581,Classic Cars,27,100.0,2810.7,Japan,Japan,Asia,,89,Deniz Türkyılmaz,Manisa
10353,2004-12-04,S18_2581,31,S18_2581,Classic Cars,27,100.0,3515.67,USA,United States,,,86,Britney Caldwell,Naas
10374,2005-02-02,S18_2581,31,S18_2581,Classic Cars,42,69.27,2909.34,Australia,Australia,,,59,Demid Lisickiy,Yalta
10386,2005-03-01,S18_2581,31,S18_2581,Classic Cars,21,74.77,1570.17,Spain,Spain,,,27,Nelson Murphy,Stevenage
10398,2005-03-30,S18_2581,31,S18_2581,Classic Cars,34,76.88,2613.92,France,France,,,49,Hudson Morris,Timaru
10401,2005-04-03,S18_2581,31,S18_2581,Classic Cars,42,76.03,3193.26,USA,United States,,,77,Aashish Uchil,Naihati
10416,2005-05-10,S18_2581,31,S18_2581,Classic Cars,15,98.84,1482.6,Italy,Italy,,,33,Leonard Barbier,Rüeggisberg
10107,2003-02-24,S18_2625,32,S18_2625,Classic Cars,29,70.87,2055.23,USA,United States,,,98,Addison Martin,Radisson
10120,2003-04-29,S18_2625,32,S18_2625,Classic Cars,46,58.15,2674.9,Australia,Australia,,,99,Darren Phillips,Longford
10134,2003-07-01,S18_2625,32,S18_2625,Classic Cars,30,61.78,1853.4,France,France,,,1,Jenny Bourgeois,Miège
10145,2003-08-25,S18_2625,32,S18_2625,Classic Cars,30,49.67,1490.1,USA,United States,,,21,Pamela Colunga,Río Florido
10159,2003-10-10,S18_2625,32,S18_2625,Classic Cars,42,51.48,2162.16,USA,United States,,,55,Alex Williams,Ballina
10168,2003-10-28,S18_2625,32,S18_2625,Classic Cars,46,61.18,2814.28,USA,United States,,,6,Fatma Beşerler,Iğdır
10180,2003-11-11,S18_2625,32,S18_2625,Classic Cars,25,64.2,1605.0,France,France,,,92,Nelly Chavarría,San Pedro Comitancillo
10188,2003-11-18,S18_2625,32,S18_2625,Classic Cars,32,65.42,2093.44,Norway,Norway,,,81,Priscilla Caldwell,Scottsdale
10201,2003-12-01,S18_2625,32,S18_2625,Classic Cars,30,64.81,1944.3,USA,United States,,,69,Helmi Tikkanen,Tervola
10210,2004-01-12,S18_2625,32,S18_2625,Classic Cars,40,49.67,1986.8,Japan,Japan,Asia,,95,Malik Margaret,Fountainbleu
10223,2004-02-20,S18_2625,32,S18_2625,Classic Cars,28,60.57,1695.96,Australia,Australia,,,5,Maya Howell,Leicester
10236,2004-04-03,S18_2625,32,S18_2625,Classic Cars,23,55.72,1281.56,USA,United States,,,3,Noélie Bourgeois,Lille
10251,2004-05-18,S18_2625,32,S18_2625,Classic Cars,29,61.18,1774.22,USA,United States,,,53,Vera Teodosić,Svilajnac
10263,2004-06-28,S18_2625,32,S18_2625,Classic Cars,34,58.75,1997.5,USA,United States,,,23,Caroline Sørensen,Sundby/Erslev
10275,2004-07-23,S18_2625,32,S18_2625,Classic Cars,37,63.6,2353.2,France,France,,,53,Vera Teodosić,Svilajnac
10285,2004-08-27,S18_2625,32,S18_2625,Classic Cars,20,49.06,981.2,USA,United States,,,37,Anton Vasić,Lajkovac
10298,2004-09-27,S18_2625,32,S18_2625,Classic Cars,32,48.46,1550.72,France,France,,,74,Benjamin Jimenez,Wells
10308,2004-10-15,S18_2625,32,S18_2625,Classic Cars,34,52.09,1771.06,USA,United States,,,74,Benjamin Jimenez,Wells
10318,2004-11-02,S18_2625,32,S18_2625,Classic Cars,42,52.7,2213.4,USA,United States,,,83,Letizia Nicolas,Rüegsau
10329,2004-11-15,S18_2625,32,S18_2625,Classic Cars,38,100.0,5266.04,USA,United States,,,17,Yashodha Saldanha,Bhusawal
10339,2004-11-23,S18_2625,32,S18_2625,Classic Cars,30,62.16,1864.8,Japan,Japan,Asia,,85,Francisco Hernández,Fuenlabrada
10362,2005-01-05,S18_2625,32,S18_2625,Classic Cars,23,49.67,1142.41,USA,United States,,,78,Hayley Li,Auckland
10374,2005-02-02,S18_2625,32,S18_2625,Classic Cars,22,53.3,1172.6,Australia,Australia,,,73,Deveny Hartsuiker,Sint Agatha
10389,2005-03-03,S18_2625,32,S18_2625,Classic Cars,39,100.0,6981.0,Sweden,Sweden,,,1,Jenny Bourgeois,Miège
10402,2005-04-07,S18_2625,32,S18_2625,Classic Cars,55,55.72,3064.6,France,France,,,51,Alexander Gagné,Woodstock
10417,2005-05-13,S18_2625,32,S18_2625,Classic Cars,36,61.18,2202.48,Spain,Spain,,,45,Anny Skjelbred,Snurråsen
10101,2003-01-09,S18_2795,33,S18_2795,Classic Cars,26,100.0,3773.38,Germany,Germany,,,77,Aashish Uchil,Naihati
10110,2003-03-18,S18_2795,33,S18_2795,Classic Cars,31,100.0,5074.39,UK,United Kingdom,,,4,Eino Tuomi,Multia
10125,2003-05-21,S18_2795,33,S18_2795,Classic Cars,34,100.0,6483.46,Australia,Australia,,,62,Agathe Leroux,Bordeaux
10139,2003-07-16,S18_2795,33,S18_2795,Classic Cars,41,100.0,7956.46,Australia,Australia,,,65,Francis Armstrong,Tamworth
10149,2003-09-12,S18_2795,33,S18_2795,Classic Cars,23,100.0,4230.62,USA,United States,,,32,May Wie,Andselv
10162,2003-10-18,S18_2795,33,S18_2795,Classic Cars,48,100.0,7209.12,USA,United States,,,34,Sarah Chu,Tecumseh
10173,2003-11-05,S18_2795,33,S18_2795,Classic Cars,22,100.0,3452.68,Italy,Italy,,,92,Nelly Chavarría,San Pedro Comitancillo
10182,2003-11-12,S18_2795,33,S18_2795,Classic Cars,21,100.0,3047.73,USA,United States,,,95,Malik Margaret,Fountainbleu
10193,2003-11-21,S18_2795,33,S18_2795,Classic Cars,22,100.0,3675.32,Australia,Australia,,,72,Daniel Denys,Selkirk
10205,2003-12-03,S18_2795,33,S18_2795,Classic Cars,40,100.0,7492.4,Spain,Spain,,,39,Noah Mortensen,Allinge
10214,2004-01-26,S18_2795,33,S18_2795,Classic Cars,50,100.0,9534.5,Spain,Spain,,,26,Miro Niemela,Nastola
10227,2004-03-02,S18_2795,33,S18_2795,Classic Cars,29,100.0,5579.02,France,France,,,34,Sarah Chu,Tecumseh
10244,2004-04-29,S18_2795,33,S18_2795,Classic Cars,43,100.0,5950.34,Spain,Spain,,,54,Leticia Rolland,Zermatt
10255,2004-06-04,S18_2795,33,S18_2795,Classic Cars,24,100.0,3726.0,France,France,,,3,Noélie Bourgeois,Lille
10280,2004-08-17,S18_2795,33,S18_2795,Classic Cars,22,100.0,4455.0,Italy,Italy,,,50,Ivana Teixeira,Birigüi
10289,2004-09-03,S18_2795,33,S18_2795,Classic Cars,43,100.0,8272.34,Norway,Norway,,,12,Cassandra Tronstad,Havøysund
10304,2004-10-11,S18_2795,33,S18_2795,Classic Cars,20,100.0,3577.6,France,France,,,65,Francis Armstrong,Tamworth
10312,2004-10-21,S18_2795,33,S18_2795,Classic Cars,25,100.0,3881.25,USA,United States,,,54,Leticia Rolland,Zermatt
10322,2004-11-04,S18_2795,33,S18_2795,Classic Cars,36,100.0,5797.44,USA,United States,,,5,Maya Howell,Leicester
10332,2004-11-17,S18_2795,33,S18_2795,Classic Cars,24,52.67,1264.08,UK,United Kingdom,,,94,حسین نكو نظر,ورامین
10347,2004-11-29,S18_2795,33,S18_2795,Classic Cars,21,100.0,4815.3,Australia,Australia,,,94,حسین نكو نظر,ورامین
10356,2004-12-09,S18_2795,33,S18_2795,Classic Cars,30,100.0,4462.2,France,France,,,57,Sofia Edwards,Invercargill
10367,2005-01-12,S18_2795,33,S18_2795,Classic Cars,32,94.79,3033.28,USA,United States,,,17,Yashodha Saldanha,Bhusawal
10380,2005-02-16,S18_2795,33,S18_2795,Classic Cars,21,47.18,990.78,Spain,Spain,,,47,Giovana Moreira,Americana
10390,2005-03-04,S18_2795,33,S18_2795,Classic Cars,26,78.11,2030.86,USA,United States,,,23,Caroline Sørensen,Sundby/Erslev
10421,2005-05-29,S18_2795,33,S18_2795,Classic Cars,35,100.0,5433.75,USA,United States,,,79,Willi Lefevre,Prangins
10109,2003-03-10,S18_2870,34,S18_2870,Classic Cars,26,100.0,3157.44,USA,United States,,,85,Francisco Hernández,Fuenlabrada
10123,2003-05-20,S18_2870,34,S18_2870,Classic Cars,46,100.0,5161.2,France,France,,,14,Yasemin Akgül,Amasya
10137,2003-07-10,S18_2870,34,S18_2870,Classic Cars,37,100.0,4346.76,France,France,,,66,Olive Martin,Christchurch
10148,2003-09-11,S18_2870,34,S18_2870,Classic Cars,27,100.0,3528.36,Australia,Australia,,,75,Bror Svendsen,Sande
10161,2003-10-17,S18_2870,34,S18_2870,Classic Cars,23,100.0,3187.8,Denmark,Denmark,,,51,Alexander Gagné,Woodstock
10172,2003-11-05,S18_2870,34,S18_2870,Classic Cars,39,100.0,6023.16,USA,United States,,,38,آدرین سالاری,شیراز
10181,2003-11-12,S18_2870,34,S18_2870,Classic Cars,27,100.0,3884.76,Norway,Norway,,,64,Minea Hautala,Kangasala
10192,2003-11-20,S18_2870,34,S18_2870,Classic Cars,38,100.0,4965.84,USA,United States,,,98,Addison Martin,Radisson
10204,2003-12-02,S18_2870,34,S18_2870,Classic Cars,27,100.0,4169.88,USA,United States,,,38,آدرین سالاری,شیراز
10212,2004-01-16,S18_2870,34,S18_2870,Classic Cars,40,100.0,4910.4,Spain,Spain,,,50,Ivana Teixeira,Birigüi
10226,2004-02-26,S18_2870,34,S18_2870,Classic Cars,24,100.0,3231.36,USA,United States,,,98,Addison Martin,Radisson
10241,2004-04-13,S18_2870,34,S18_2870,Classic Cars,44,100.0,6853.44,France,France,,,82,بنیامین حیدری,رشت
10253,2004-06-01,S18_2870,34,S18_2870,Classic Cars,37,100.0,5177.04,UK,United Kingdom,,,30,Nemira Danchuk,Voznesenivka
10266,2004-07-06,S18_2870,34,S18_2870,Classic Cars,20,100.0,2824.8,Italy,Italy,,,79,Willi Lefevre,Prangins
10278,2004-08-06,S18_2870,34,S18_2870,Classic Cars,39,100.0,4324.32,USA,United States,,,91,Helen Marie,Granges-Paccot
10287,2004-08-30,S18_2870,34,S18_2870,Classic Cars,44,100.0,5052.96,Switzerland,Switzerland,,,51,Alexander Gagné,Woodstock
10301,2003-10-05,S18_2870,34,S18_2870,Classic Cars,22,100.0,3223.44,Norway,Norway,,,63,Karl-Dieter Klaus,Sinsheim
10311,2004-10-16,S18_2870,34,S18_2870,Classic Cars,43,100.0,5278.68,Spain,Spain,,,98,Addison Martin,Radisson
10321,2004-11-04,S18_2870,34,S18_2870,Classic Cars,27,100.0,2851.2,USA,United States,,,52,Radoslav Blagojević,Kikinda
10331,2004-11-17,S18_2870,34,S18_2870,Classic Cars,26,64.9,1687.4,USA,United States,,,38,آدرین سالاری,شیراز
10343,2004-11-24,S18_2870,34,S18_2870,Classic Cars,25,52.32,1308.0,France,France,,,97,درسا مرادی,بیرجند
10366,2005-01-10,S18_2870,34,S18_2870,Classic Cars,49,100.0,6144.6,Belgium,Belgium,,,88,Julio Murray,Shepparton
10379,2005-02-10,S18_2870,34,S18_2870,Classic Cars,29,100.0,5127.2,Spain,Spain,,,79,Willi Lefevre,Prangins
10407,2005-04-22,S18_2870,34,S18_2870,Classic Cars,41,100.0,6386.16,USA,United States,,,30,Nemira Danchuk,Voznesenivka
10419,2005-05-17,S18_2870,34,S18_2870,Classic Cars,55,100.0,7695.6,Austria,Austria,,,51,Alexander Gagné,Woodstock
10103,2003-01-29,S18_2949,35,S18_2949,Classic Cars,27,83.07,2242.89,Norway,Norway,,,81,Priscilla Caldwell,Scottsdale
10112,2003-03-24,S18_2949,35,S18_2949,Classic Cars,23,100.0,2539.89,Sweden,Sweden,,,5,Maya Howell,Leicester
10126,2003-05-28,S18_2949,35,S18_2949,Classic Cars,31,90.17,2795.27,Spain,Spain,,,29,Bella Stepanenko,Slov'yansk
10139,2003-07-16,S18_2949,35,S18_2949,Classic Cars,46,100.0,5545.76,Australia,Australia,,,4,Eino Tuomi,Multia
10150,2003-09-19,S18_2949,35,S18_2949,Classic Cars,47,91.18,4285.46,Singapore,Singapore,Asia,,10,Nadia Mayorga,Carapán
10163,2003-10-20,S18_2949,35,S18_2949,Classic Cars,31,100.0,3329.09,USA,United States,,,56,Magdalena Simonović,Blace
10174,2003-11-06,S18_2949,35,S18_2949,Classic Cars,46,100.0,5592.22,Australia,Australia,,,17,Yashodha Saldanha,Bhusawal
10183,2003-11-13,S18_2949,35,S18_2949,Classic Cars,37,89.15,3298.55,USA,United States,,,74,Benjamin Jimenez,Wells
10193,2003-11-21,S18_2949,35,S18_2949,Classic Cars,28,93.21,2609.88,Australia,Australia,,,17,Yashodha Saldanha,Bhusawal
10206,2003-12-05,S18_2949,35,S18_2949,Classic Cars,37,90.17,3336.29,Canada,Canada,,,84,Georg Hölscher,Readtsjerk
10215,2004-01-29,S18_2949,35,S18_2949,Classic Cars,49,100.0,5510.05,USA,United States,,,88,Julio Murray,Shepparton
10228,2004-03-10,S18_2949,35,S18_2949,Classic Cars,24,100.0,2504.4,USA,United States,,,69,Helmi Tikkanen,Tervola
10244,2004-04-29,S18_2949,35,S18_2949,Classic Cars,30,100.0,3525.6,Spain,Spain,,,34,Sarah Chu,Tecumseh
10257,2004-06-14,S18_2949,35,S18_2949,Classic Cars,50,88.14,4407.0,USA,United States,,,6,Fatma Beşerler,Iğdır
10270,2004-07-19,S18_2949,35,S18_2949,Classic Cars,31,96.24,2983.44,Australia,Australia,,,53,Vera Teodosić,Svilajnac
10280,2004-08-17,S18_2949,35,S18_2949,Classic Cars,46,100.0,5126.24,Italy,Italy,,,66,Olive Martin,Christchurch
10291,2004-09-08,S18_2949,35,S18_2949,Classic Cars,47,100.0,5713.79,Sweden,Sweden,,,77,Aashish Uchil,Naihati
10304,2004-10-11,S18_2949,35,S18_2949,Classic Cars,46,100.0,4613.8,France,France,,,43,Lily Clark,Port Elgin
10312,2004-10-21,S18_2949,35,S18_2949,Classic Cars,37,100.0,3711.1,USA,United States,,,75,Bror Svendsen,Sande
10322,2004-11-04,S18_2949,35,S18_2949,Classic Cars,33,100.0,3524.73,USA,United States,,,23,Caroline Sørensen,Sundby/Erslev
10333,2004-11-18,S18_2949,35,S18_2949,Classic Cars,31,90.17,2795.27,USA,United States,,,55,Alex Williams,Ballina
10347,2004-11-29,S18_2949,35,S18_2949,Classic Cars,48,100.0,4814.4,Australia,Australia,,,80,Frederick Steward,Leicester
10357,2004-12-10,S18_2949,35,S18_2949,Classic Cars,41,87.13,3572.33,USA,United States,,,95,Malik Margaret,Fountainbleu
10369,2005-01-20,S18_2949,35,S18_2949,Classic Cars,42,100.0,4581.36,USA,United States,,,75,Bror Svendsen,Sande
10381,2005-02-17,S18_2949,35,S18_2949,Classic Cars,41,100.0,4319.76,USA,United States,,,16,Zillah Lenssen,Winterswijk
10391,2005-03-09,S18_2949,35,S18_2949,Classic Cars,32,45.25,1448.0,Australia,Australia,,,8,Eduardo Treviño,Ozuluama
10423,2005-05-30,S18_2949,35,S18_2949,Classic Cars,10,88.14,881.4,Belgium,Belgium,,,4,Eino Tuomi,Multia
10103,2003-01-29,S18_2957,36,S18_2957,Classic Cars,35,57.46,2011.1,Norway,Norway,,,4,Eino Tuomi,Multia
10111,2003-03-25,S18_2957,36,S18_2957,Classic Cars,28,64.33,1801.24,USA,United States,,,56,Magdalena Simonović,Blace
10126,2003-05-28,S18_2957,36,S18_2957,Classic Cars,46,73.7,3390.2,Spain,Spain,,,25,Wanda Lucas,The Colony
10139,2003-07-16,S18_2957,36,S18_2957,Classic Cars,20,71.2,1424.0,Australia,Australia,,,67,Joaquin Santana,Barcelona
10150,2003-09-19,S18_2957,36,S18_2957,Classic Cars,30,49.97,1499.1,Singapore,Singapore,Asia,,96,Arnim Lehnen,Herrieden
10163,2003-10-20,S18_2957,36,S18_2957,Classic Cars,48,69.96,3358.08,USA,United States,,,67,Joaquin Santana,Barcelona
10173,2003-11-05,S18_2957,36,S18_2957,Classic Cars,28,53.72,1504.16,Italy,Italy,,,27,Nelson Murphy,Stevenage
10183,2003-11-13,S18_2957,36,S18_2957,Classic Cars,39,68.08,2655.12,USA,United States,,,93,Felix Chow,Hampstead
10193,2003-11-21,S18_2957,36,S18_2957,Classic Cars,24,51.84,1244.16,Australia,Australia,,,32,May Wie,Andselv
10206,2003-12-05,S18_2957,36,S18_2957,Classic Cars,28,67.46,1888.88,Canada,Canada,,,50,Ivana Teixeira,Birigüi
10215,2004-01-29,S18_2957,36,S18_2957,Classic Cars,31,58.71,1820.01,USA,United States,,,61,Valentín Moreno,San Sebastián
10228,2004-03-10,S18_2957,36,S18_2957,Classic Cars,45,63.71,2866.95,USA,United States,,,51,Alexander Gagné,Woodstock
10244,2004-04-29,S18_2957,36,S18_2957,Classic Cars,24,58.09,1394.16,Spain,Spain,,,19,Rose Young,Waterloo
10257,2004-06-14,S18_2957,36,S18_2957,Classic Cars,49,53.72,2632.28,USA,United States,,,21,Pamela Colunga,Río Florido
10269,2004-07-16,S18_2957,36,S18_2957,Classic Cars,32,63.08,2018.56,Austria,Austria,,,5,Maya Howell,Leicester
10280,2004-08-17,S18_2957,36,S18_2957,Classic Cars,43,68.71,2954.53,Italy,Italy,,,82,بنیامین حیدری,رشت
10291,2004-09-08,S18_2957,36,S18_2957,Classic Cars,37,50.59,1871.83,Sweden,Sweden,,,92,Nelly Chavarría,San Pedro Comitancillo
10304,2004-10-11,S18_2957,36,S18_2957,Classic Cars,24,64.96,1559.04,France,France,,,42,Mladen Jeremić,Jagodina
10312,2004-10-21,S18_2957,36,S18_2957,Classic Cars,35,53.72,1880.2,USA,United States,,,61,Valentín Moreno,San Sebastián
10322,2004-11-04,S18_2957,36,S18_2957,Classic Cars,41,29.87,1224.67,USA,United States,,,22,Magdalena Pascual,Sevilla
10332,2004-11-17,S18_2957,36,S18_2957,Classic Cars,26,100.0,2979.08,UK,United Kingdom,,,21,Pamela Colunga,Río Florido
10347,2004-11-29,S18_2957,36,S18_2957,Classic Cars,34,64.96,2208.64,Australia,Australia,,,70,Aiden Griffin,Loughrea
10357,2004-12-10,S18_2957,36,S18_2957,Classic Cars,49,70.58,3458.42,USA,United States,,,1,Jenny Bourgeois,Miège
10369,2005-01-20,S18_2957,36,S18_2957,Classic Cars,28,44.21,1237.88,USA,United States,,,5,Maya Howell,Leicester
10381,2005-02-17,S18_2957,36,S18_2957,Classic Cars,40,68.08,2723.2,USA,United States,,,12,Cassandra Tronstad,Havøysund
10392,2005-03-10,S18_2957,36,S18_2957,Classic Cars,37,59.96,2218.52,Austria,Austria,,,90,Ana Luisa Valverde,La Higuera
10423,2005-05-30,S18_2957,36,S18_2957,Classic Cars,31,53.72,1665.32,Belgium,Belgium,,,46,Srđan Malešević,Zvečan
10106,2003-02-17,S18_3029,37,S18_3029,Classic Cars,41,83.44,3421.04,Italy,Italy,,,34,Sarah Chu,Tecumseh
10119,2003-04-28,S18_3029,37,S18_3029,Classic Cars,21,89.46,1878.66,Austria,Austria,,,49,Hudson Morris,Timaru
10130,2003-06-16,S18_3029,37,S18_3029,Classic Cars,40,96.34,3853.6,USA,United States,,,78,Hayley Li,Auckland
10143,2003-08-10,S18_3029,37,S18_3029,Classic Cars,46,74.84,3442.64,USA,United States,,,90,Ana Luisa Valverde,La Higuera
10155,2003-10-06,S18_3029,37,S18_3029,Classic Cars,44,79.14,3482.16,Finland,Finland,,,45,Anny Skjelbred,Snurråsen
10167,2003-10-23,S18_3029,37,S18_3029,Classic Cars,46,73.12,3363.52,Sweden,Sweden,,,27,Nelson Murphy,Stevenage
10178,2003-11-08,S18_3029,37,S18_3029,Classic Cars,41,81.72,3350.52,France,France,,,73,Deveny Hartsuiker,Sint Agatha
10186,2003-11-14,S18_3029,37,S18_3029,Classic Cars,32,89.46,2862.72,UK,United Kingdom,,,26,Miro Niemela,Nastola
10197,2003-11-26,S18_3029,37,S18_3029,Classic Cars,46,87.74,4036.04,Spain,Spain,,,47,Giovana Moreira,Americana
10209,2004-01-09,S18_3029,37,S18_3029,Classic Cars,28,100.0,2817.92,USA,United States,,,86,Britney Caldwell,Naas
10222,2004-02-19,S18_3029,37,S18_3029,Classic Cars,49,94.62,4636.38,USA,United States,,,56,Magdalena Simonović,Blace
10248,2004-05-07,S18_3029,37,S18_3029,Classic Cars,21,73.98,1553.58,USA,United States,,,94,حسین نكو نظر,ورامین
10262,2004-06-24,S18_3029,37,S18_3029,Classic Cars,32,84.3,2697.6,Spain,Spain,,,63,Karl-Dieter Klaus,Sinsheim
10273,2004-07-21,S18_3029,37,S18_3029,Classic Cars,34,98.06,3334.04,Belgium,Belgium,,,48,Aaron Clement,Saint-Pierre
10283,2004-08-20,S18_3029,37,S18_3029,Classic Cars,21,98.06,2059.26,Canada,Canada,,,61,Valentín Moreno,San Sebastián
10296,2004-09-15,S18_3029,37,S18_3029,Classic Cars,21,96.34,2023.14,Germany,Germany,,,81,Priscilla Caldwell,Scottsdale
10307,2004-10-14,S18_3029,37,S18_3029,Classic Cars,31,83.44,2586.64,USA,United States,,,26,Miro Niemela,Nastola
10316,2004-11-01,S18_3029,37,S18_3029,Classic Cars,21,94.62,1987.02,UK,United Kingdom,,,36,Cody Henderson,Athlone
10327,2004-11-10,S18_3029,37,S18_3029,Classic Cars,25,45.86,1146.5,Denmark,Denmark,,,1,Jenny Bourgeois,Miège
10338,2004-11-22,S18_3029,37,S18_3029,Classic Cars,28,82.58,2312.24,Belgium,Belgium,,,8,Eduardo Treviño,Ozuluama
10350,2004-12-02,S18_3029,37,S18_3029,Classic Cars,43,64.97,2793.71,Spain,Spain,,,99,Darren Phillips,Longford
10373,2005-01-31,S18_3029,37,S18_3029,Classic Cars,22,86.74,1908.28,Finland,Finland,,,52,Radoslav Blagojević,Kikinda
10386,2005-03-01,S18_3029,37,S18_3029,Classic Cars,37,93.01,3441.37,Spain,Spain,,,79,Willi Lefevre,Prangins
10398,2005-03-30,S18_3029,37,S18_3029,Classic Cars,28,72.26,2023.28,France,France,,,47,Giovana Moreira,Americana
10400,2005-04-01,S18_3029,37,S18_3029,Classic Cars,30,74.84,2245.2,USA,United States,,,56,Magdalena Simonović,Blace
10414,2005-05-06,S18_3029,37,S18_3029,Classic Cars,44,73.98,3255.12,USA,United States,,,86,Britney Caldwell,Naas
10103,2003-01-29,S18_3136,38,S18_3136,Classic Cars,25,100.0,2539.5,Norway,Norway,,,14,Yasemin Akgül,Amasya
10111,2003-03-25,S18_3136,38,S18_3136,Classic Cars,43,100.0,4818.15,USA,United States,,,90,Ana Luisa Valverde,La Higuera
10126,2003-05-28,S18_3136,38,S18_3136,Classic Cars,30,97.39,2921.7,Spain,Spain,,,28,Soham Ellis,Dublin
10139,2003-07-16,S18_3136,38,S18_3136,Classic Cars,20,90.06,1801.2,Australia,Australia,,,87,Tomás Solorzano,Catalinas (Francisco Villa)
10150,2003-09-19,S18_3136,38,S18_3136,Classic Cars,26,100.0,2804.36,Singapore,Singapore,Asia,,78,Hayley Li,Auckland
10163,2003-10-20,S18_3136,38,S18_3136,Classic Cars,40,100.0,4900.8,USA,United States,,,88,Julio Murray,Shepparton
10173,2003-11-05,S18_3136,38,S18_3136,Classic Cars,31,89.01,2759.31,Italy,Italy,,,2,Florent Vidal,Caen
10183,2003-11-13,S18_3136,38,S18_3136,Classic Cars,22,100.0,2488.2,USA,United States,,,26,Miro Niemela,Nastola
10193,2003-11-21,S18_3136,38,S18_3136,Classic Cars,23,100.0,2769.89,Australia,Australia,,,14,Yasemin Akgül,Amasya
10206,2003-12-05,S18_3136,38,S18_3136,Classic Cars,30,100.0,3581.4,Canada,Canada,,,59,Demid Lisickiy,Yalta
10215,2004-01-29,S18_3136,38,S18_3136,Classic Cars,49,100.0,5285.14,USA,United States,,,56,Magdalena Simonović,Blace
10228,2004-03-10,S18_3136,38,S18_3136,Classic Cars,31,100.0,3181.53,USA,United States,,,7,Elio Giraud,Colombes
10244,2004-04-29,S18_3136,38,S18_3136,Classic Cars,29,100.0,3340.51,Spain,Spain,,,3,Noélie Bourgeois,Lille
10257,2004-06-14,S18_3136,38,S18_3136,Classic Cars,37,84.82,3138.34,USA,United States,,,23,Caroline Sørensen,Sundby/Erslev
10270,2004-07-19,S18_3136,38,S18_3136,Classic Cars,38,100.0,4775.08,Australia,Australia,,,18,Oya Başoğlu,İstanbul
10280,2004-08-17,S18_3136,38,S18_3136,Classic Cars,29,100.0,3006.43,Italy,Italy,,,38,آدرین سالاری,شیراز
10291,2004-09-08,S18_3136,38,S18_3136,Classic Cars,23,100.0,2866.26,Sweden,Sweden,,,99,Darren Phillips,Longford
10304,2004-10-11,S18_3136,38,S18_3136,Classic Cars,26,85.87,2232.62,France,France,,,15,Rasmus Christensen,Randers Nø
10312,2004-10-21,S18_3136,38,S18_3136,Classic Cars,38,100.0,4457.02,USA,United States,,,64,Minea Hautala,Kangasala
10322,2004-11-04,S18_3136,38,S18_3136,Classic Cars,48,47.04,2257.92,USA,United States,,,89,Deniz Türkyılmaz,Manisa
10332,2004-11-17,S18_3136,38,S18_3136,Classic Cars,40,39.8,1592.0,UK,United Kingdom,,,28,Soham Ellis,Dublin
10347,2004-11-29,S18_3136,38,S18_3136,Classic Cars,45,100.0,4948.2,Australia,Australia,,,74,Benjamin Jimenez,Wells
